player,team,type,xT_added,x,y,end_x,end_y
Giorgio Chiellini,Juventus,Pass,0.0023693299999999994,10.0,7.0,28.0,43.0
Leonardo Bonucci,Juventus,Pass,0.0004294100000000016,28.0,43.0,34.0,64.0
Daniel Alves da Silva,Juventus,Pass,0.0021440899999999995,49.0,65.0,50.0,51.0
Claudio Marchisio,Juventus,Pass,-0.00159954,50.0,51.0,40.0,51.0
Leonardo Bonucci,Juventus,Pass,0.02215898,45.0,53.0,107.0,71.0
Daniel Alves da Silva,Juventus,Pass,0.22260108,106.0,71.0,111.0,48.0
Keylor Navas Gamboa,Real Madrid,Pass,0.01181073,7.0,41.0,80.0,8.0
Gareth Frank Bale,Real Madrid,Pass,0.019448629999999998,80.0,8.0,103.0,11.0
Leonardo Bonucci,Juventus,Pass,0.003308460000000001,18.0,70.0,31.0,58.0
Claudio Marchisio,Juventus,Pass,-0.0002191399999999996,35.0,45.0,36.0,25.0
Giorgio Chiellini,Juventus,Pass,0.008246700000000001,36.0,25.0,78.0,20.0
Raphaël Varane,Real Madrid,Pass,0.006556279999999999,43.0,61.0,78.0,62.0
Giorgio Chiellini,Juventus,Pass,0.0005445499999999995,43.0,19.0,49.0,21.0
Claudio Marchisio,Juventus,Pass,-0.002678699999999999,49.0,21.0,27.0,52.0
Leonardo Bonucci,Juventus,Pass,0.0012497299999999992,27.0,52.0,49.0,74.0
Daniel Alves da Silva,Juventus,Pass,0.004855360000000001,49.0,75.0,65.0,67.0
Mario Lemina,Juventus,Pass,0.011444989999999999,65.0,67.0,95.0,76.0
Daniel Alves da Silva,Juventus,Pass,-0.01011248,91.0,80.0,70.0,75.0
Leonardo Bonucci,Juventus,Pass,0.006564569999999999,71.0,75.0,81.0,69.0
Claudio Marchisio,Juventus,Pass,0.011656740000000002,63.0,46.0,94.0,28.0
Daniel Carvajal Ramos,Real Madrid,Pass,0.00015244999999999842,28.0,53.0,21.0,36.0
Sergio Ramos García,Real Madrid,Pass,-0.0003888999999999993,20.0,37.0,32.0,6.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,-0.0009907000000000006,32.0,4.0,17.0,11.0
Sergio Ramos García,Real Madrid,Pass,0.0018090100000000015,16.0,10.0,31.0,18.0
Carlos Henrique Casimiro,Real Madrid,Pass,-0.0009752800000000002,26.0,15.0,23.0,6.0
Sergio Ramos García,Real Madrid,Pass,0.02108418,23.0,6.0,92.0,12.0
Leonardo Bonucci,Juventus,Pass,-1.3259999999999314e-05,21.0,63.0,9.0,38.0
Gianluigi Buffon,Juventus,Pass,-0.002041330000000001,10.0,37.0,15.0,19.0
Alex Sandro Lobo Silva,Juventus,Pass,0.0012271500000000015,19.0,17.0,21.0,52.0
Leonardo Bonucci,Juventus,Pass,0.0005547,50.0,51.0,58.0,43.0
Sami Khedira,Juventus,Pass,-0.00215424,58.0,43.0,48.0,54.0
Leonardo Bonucci,Juventus,Pass,-0.0002082999999999998,48.0,56.0,56.0,74.0
Daniel Alves da Silva,Juventus,Pass,0.0,62.0,74.0,64.0,72.0
Claudio Marchisio,Juventus,Pass,0.0012505899999999993,76.0,37.0,84.0,6.0
Alex Sandro Lobo Silva,Juventus,Pass,-0.00634183,97.0,6.0,85.0,9.0
Claudio Marchisio,Juventus,Pass,-0.005311739999999999,84.0,10.0,76.0,60.0
Leonardo Bonucci,Juventus,Pass,0.23343659,84.0,62.0,111.0,33.0
Mario Mandžukić,Juventus,Pass,0.0,111.0,32.0,113.0,38.0
Marco Asensio Willemsen,Real Madrid,Pass,0.008321970000000001,10.0,78.0,64.0,69.0
Giorgio Chiellini,Juventus,Pass,0.0013325099999999986,64.0,10.0,72.0,7.0
Claudio Marchisio,Juventus,Pass,0.02746396,75.0,7.0,100.0,20.0
Daniel Carvajal Ramos,Real Madrid,Pass,0.0016808000000000014,21.0,61.0,37.0,58.0
Toni Kroos,Real Madrid,Pass,-0.00050972,37.0,59.0,37.0,69.0
Alex Sandro Lobo Silva,Juventus,Pass,0.0111372,92.0,14.0,104.0,17.0
Sami Khedira,Juventus,Pass,-0.005819199999999997,104.0,17.0,101.0,6.0
Mario Mandžukić,Juventus,Pass,-0.010728320000000003,101.0,6.0,87.0,21.0
Claudio Marchisio,Juventus,Pass,-0.0002709099999999992,85.0,22.0,85.0,33.0
Mario Lemina,Juventus,Pass,0.0037116300000000005,86.0,32.0,96.0,5.0
Mario Mandžukić,Juventus,Pass,0.04186672000000001,95.0,5.0,120.0,52.0
Keylor Navas Gamboa,Real Madrid,Pass,0.01181073,7.0,41.0,86.0,1.0
Daniel Alves da Silva,Juventus,Pass,0.0027068500000000002,34.0,80.0,50.0,77.0
Claudio Marchisio,Juventus,Pass,0.0018078399999999998,50.0,77.0,56.0,59.0
Sami Khedira,Juventus,Pass,-0.0021440899999999995,56.0,59.0,49.0,61.0
Daniel Alves da Silva,Juventus,Pass,0.0004458799999999992,56.0,61.0,56.0,52.0
Sami Khedira,Juventus,Pass,0.0,56.0,52.0,51.0,57.0
Claudio Marchisio,Juventus,Pass,0.03062332,56.0,55.0,104.0,24.0
Daniel Carvajal Ramos,Real Madrid,Pass,-0.0008978700000000003,17.0,57.0,4.0,51.0
Keylor Navas Gamboa,Real Madrid,Pass,0.0006024800000000007,5.0,48.0,23.0,22.0
Sergio Ramos García,Real Madrid,Pass,0.002678699999999999,28.0,21.0,41.0,20.0
Toni Kroos,Real Madrid,Pass,-0.002678699999999999,41.0,21.0,28.0,22.0
Sergio Ramos García,Real Madrid,Pass,0.00383236,28.0,25.0,58.0,67.0
Marco Asensio Willemsen,Real Madrid,Pass,0.010169809999999998,57.0,67.0,85.0,67.0
Giorgio Chiellini,Juventus,Pass,0.00203156,38.0,15.0,44.0,32.0
Claudio Marchisio,Juventus,Pass,0.004268819999999998,49.0,34.0,64.0,40.0
Mario Lemina,Juventus,Pass,-0.0020492999999999987,65.0,40.0,54.0,39.0
Claudio Marchisio,Juventus,Pass,0.0030754200000000023,61.0,41.0,70.0,33.0
Mario Lemina,Juventus,Pass,0.0038807899999999985,70.0,33.0,84.0,32.0
Sami Khedira,Juventus,Pass,0.01126177,82.0,33.0,90.0,38.0
Gonzalo Gerardo Higuaín,Juventus,Pass,0.034316580000000006,92.0,40.0,117.0,54.0
Keylor Navas Gamboa,Real Madrid,Pass,0.001715320000000001,8.0,24.0,33.0,12.0
Toni Kroos,Real Madrid,Pass,0.0006678699999999992,34.0,12.0,46.0,7.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.001382170000000002,60.0,6.0,68.0,15.0
Gareth Frank Bale,Real Madrid,Pass,0.0,68.0,15.0,65.0,10.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.0007380099999999973,65.0,10.0,64.0,27.0
Luka Modrić,Real Madrid,Pass,-0.0026039999999999987,66.0,36.0,53.0,56.0
Raphaël Varane,Real Madrid,Pass,0.0004446799999999994,54.0,56.0,67.0,73.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Pass,-0.0008905599999999986,65.0,72.0,51.0,60.0
Raphaël Varane,Real Madrid,Pass,0.0,52.0,57.0,51.0,27.0
Sergio Ramos García,Real Madrid,Pass,-0.0004458799999999992,51.0,27.0,54.0,11.0
Toni Kroos,Real Madrid,Pass,-0.0030181800000000005,51.0,16.0,19.0,38.0
Keylor Navas Gamboa,Real Madrid,Pass,-0.0008141799999999994,19.0,38.0,28.0,21.0
Sergio Ramos García,Real Madrid,Pass,0.00058186,29.0,21.0,37.0,11.0
Toni Kroos,Real Madrid,Pass,0.0006678699999999992,37.0,11.0,42.0,9.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.0027068500000000002,31.0,1.0,54.0,5.0
Gareth Frank Bale,Real Madrid,Pass,-0.00122067,54.0,5.0,40.0,3.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.00122067,44.0,5.0,57.0,5.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.0068678800000000016,52.0,1.0,70.0,23.0
Luka Modrić,Real Madrid,Pass,0.0,102.0,26.0,106.0,28.0
Marco Asensio Willemsen,Real Madrid,Pass,0.0,92.0,43.0,94.0,33.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.18802196,119.0,29.0,112.0,39.0
Sami Khedira,Juventus,Pass,-0.004268819999999998,60.0,40.0,47.0,44.0
Claudio Marchisio,Juventus,Pass,0.01493666,47.0,44.0,98.0,4.0
Daniel Carvajal Ramos,Real Madrid,Pass,0.0,17.0,80.0,18.0,71.0
Luka Modrić,Real Madrid,Pass,0.0006379300000000001,17.0,69.0,23.0,65.0
Carlos Henrique Casimiro,Real Madrid,Pass,0.0016808000000000014,25.0,64.0,33.0,27.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.0,33.0,26.0,37.0,26.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,-0.00050972,37.0,26.0,36.0,60.0
Carlos Henrique Casimiro,Real Madrid,Pass,-0.00058186,36.0,60.0,23.0,29.0
Sergio Ramos García,Real Madrid,Pass,-0.0002364500000000009,24.0,28.0,38.0,8.0
Marcelo Vieira da Silva Júnior,Real Madrid,Pass,0.0027068500000000002,38.0,6.0,58.0,6.0
Gareth Frank Bale,Real Madrid,Pass,0.01282716,65.0,5.0,94.0,8.0
Claudio Marchisio,Juventus,Pass,0.0012497299999999992,21.0,53.0,49.0,73.0
Carlos Henrique Casimiro,Real Madrid,Pass,-0.00451383,51.0,29.0,14.0,27.0
Keylor Navas Gamboa,Real Madrid,Pass,-0.0003536300000000006,14.0,27.0,29.0,18.0
Sergio Ramos García,Real Madrid,Pass,0.001899940000000001,29.0,18.0,36.0,30.0
Carlos Henrique Casimiro,Real Madrid,Pass,-0.00152184,43.0,34.0,36.0,54.0
Raphaël Varane,Real Madrid,Pass,0.00015814999999999926,36.0,54.0,45.0,74.0
Marco Asensio Willemsen,Real Madrid,Pass,0.0034731899999999993,48.0,74.0,65.0,77.0
Daniel Carvajal Ramos,Real Madrid,Pass,0.0027146800000000006,66.0,77.0,78.0,78.0
Marco Asensio Willemsen,Real Madrid,Pass,-0.0027146800000000006,78.0,78.0,66.0,76.0
Daniel Carvajal Ramos,Real Madrid,Pass,0.0,68.0,76.0,65.0,5.0
Gareth Frank Bale,Real Madrid,Pass,-0.0018268500000000014,69.0,15.0,57.0,26.0
Sergio Ramos García,Real Madrid,Pass,0.0026039999999999987,55.0,27.0,64.0,36.0
Claudio Marchisio,Juventus,Pass,0.0036313399999999985,35.0,53.0,64.0,70.0
Claudio Marchisio,Juventus,Pass,0.005311739999999999,71.0,62.0,87.0,16.0
Luka Modrić,Real Madrid,Pass,0.0018885399999999993,33.0,65.0,51.0,75.0
Leonardo Bonucci,Juventus,Carry,0.0,42.0,45.0,43.0,45.0
Sami Khedira,Juventus,Carry,0.0,77.0,9.0,78.0,9.0
Luka Modrić,Real Madrid,Carry,0.0,32.0,74.0,36.0,75.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.004536810000000002,88.0,12.0,92.0,25.0
Miralem Pjanić,Juventus,Carry,0.0,86.0,34.0,86.0,36.0
Daniel Alves da Silva,Juventus,Carry,0.0,87.0,52.0,84.0,52.0
Giorgio Chiellini,Juventus,Carry,0.0,65.0,35.0,65.0,35.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0037706500000000004,72.0,9.0,83.0,9.0
Mario Mandžukić,Juventus,Carry,0.0,86.0,5.0,83.0,6.0
Miralem Pjanić,Juventus,Carry,0.0,71.0,27.0,71.0,27.0
Mario Mandžukić,Juventus,Carry,0.013629430000000001,87.0,4.0,106.0,4.0
Luka Modrić,Real Madrid,Carry,0.0005892200000000014,21.0,62.0,28.0,57.0
Luka Modrić,Real Madrid,Carry,0.00109158,28.0,57.0,30.0,57.0
Sami Khedira,Juventus,Carry,0.0,36.0,39.0,36.0,39.0
Giorgio Chiellini,Juventus,Carry,-0.00050972,36.0,21.0,36.0,15.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,44.0,7.0,43.0,5.0
Sami Khedira,Juventus,Carry,0.0,47.0,17.0,47.0,17.0
Mario Mandžukić,Juventus,Carry,0.0,58.0,10.0,58.0,10.0
Sami Khedira,Juventus,Carry,0.0,53.0,11.0,54.0,11.0
Mario Mandžukić,Juventus,Carry,0.0,61.0,10.0,61.0,10.0
Toni Kroos,Real Madrid,Carry,0.0,57.0,65.0,57.0,65.0
Luka Modrić,Real Madrid,Carry,0.0,61.0,75.0,60.0,77.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,54.0,77.0,54.0,77.0
Sergio Ramos García,Real Madrid,Carry,0.0,35.0,37.0,36.0,36.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.00122067,48.0,8.0,56.0,7.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,-0.0007380099999999973,64.0,26.0,67.0,14.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,61.0,3.0,61.0,3.0
Karim Benzema,Real Madrid,Carry,0.01011248,71.0,3.0,92.0,3.0
Daniel Alves da Silva,Juventus,Carry,0.0013280500000000008,27.0,77.0,38.0,75.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,69.0,68.0,64.0,67.0
Daniel Alves da Silva,Juventus,Carry,0.0,72.0,76.0,72.0,76.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,77.0,70.0,77.0,70.0
Daniel Alves da Silva,Juventus,Carry,0.0,71.0,73.0,72.0,72.0
Sami Khedira,Juventus,Carry,0.0,65.0,46.0,64.0,40.0
Alex Sandro Lobo Silva,Juventus,Carry,0.009848550000000001,73.0,17.0,93.0,23.0
Mario Mandžukić,Juventus,Carry,0.0,109.0,8.0,109.0,7.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,-0.0009752800000000002,28.0,11.0,29.0,9.0
Toni Kroos,Real Madrid,Carry,0.0,34.0,16.0,35.0,16.0
Daniel Alves da Silva,Juventus,Carry,0.008311429999999998,86.0,73.0,92.0,69.0
Miralem Pjanić,Juventus,Carry,0.00551751,89.0,63.0,92.0,62.0
Toni Kroos,Real Madrid,Carry,0.0,37.0,13.0,37.0,13.0
Karim Benzema,Real Madrid,Carry,0.0,61.0,2.0,64.0,2.0
Leonardo Bonucci,Juventus,Carry,0.002252519999999999,57.0,79.0,67.0,73.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.004151699999999998,74.0,43.0,86.0,50.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.010990860000000002,86.0,50.0,92.0,49.0
Toni Kroos,Real Madrid,Carry,0.0,35.0,14.0,35.0,16.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,-0.0015871199999999992,44.0,21.0,35.0,23.0
Raphaël Varane,Real Madrid,Carry,-0.0002191399999999996,32.0,46.0,32.0,51.0
Daniel Carvajal Ramos,Real Madrid,Carry,-0.00122067,50.0,75.0,49.0,75.0
Raphaël Varane,Real Madrid,Carry,0.00050972,34.0,64.0,34.0,56.0
Sergio Ramos García,Real Madrid,Carry,0.0015871199999999992,35.0,26.0,42.0,23.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,56.0,4.0,55.0,5.0
Leonardo Bonucci,Juventus,Carry,0.0014861800000000001,33.0,71.0,42.0,77.0
Luka Modrić,Real Madrid,Carry,0.0,49.0,21.0,46.0,21.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.006346019999999999,36.0,56.0,72.0,77.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,64.0,73.0,64.0,73.0
Luka Modrić,Real Madrid,Carry,0.0,62.0,63.0,62.0,63.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,57.0,67.0,57.0,60.0
Toni Kroos,Real Madrid,Carry,0.0,63.0,43.0,63.0,43.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,55.0,44.0,57.0,38.0
Luka Modrić,Real Madrid,Carry,-0.0020101599999999987,63.0,54.0,56.0,43.0
Sergio Ramos García,Real Madrid,Carry,0.0,55.0,13.0,55.0,13.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,63.0,4.0,63.0,4.0
Karim Benzema,Real Madrid,Carry,0.0,91.0,4.0,97.0,3.0
Leonardo Bonucci,Juventus,Carry,0.0,17.0,70.0,17.0,70.0
Daniel Alves da Silva,Juventus,Carry,0.0,36.0,77.0,36.0,77.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,47.0,70.0,47.0,70.0
Daniel Alves da Silva,Juventus,Carry,0.0,45.0,77.0,45.0,77.0
Miralem Pjanić,Juventus,Carry,0.0,46.0,73.0,45.0,73.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,59.0,76.0,58.0,79.0
Andrea Barzagli,Juventus,Carry,0.0,47.0,78.0,47.0,78.0
Miralem Pjanić,Juventus,Carry,0.0013619600000000006,51.0,71.0,51.0,69.0
Sami Khedira,Juventus,Carry,0.0,57.0,57.0,57.0,57.0
Leonardo Bonucci,Juventus,Carry,0.0,33.0,62.0,37.0,61.0
Alex Sandro Lobo Silva,Juventus,Carry,0.006671759999999999,76.0,5.0,82.0,23.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,-0.00016371999999999914,89.0,18.0,86.0,31.0
Miralem Pjanić,Juventus,Carry,0.0,78.0,35.0,78.0,35.0
Daniel Alves da Silva,Juventus,Carry,0.0,90.0,69.0,92.0,69.0
Mario Mandžukić,Juventus,Carry,0.0,119.0,12.0,116.0,11.0
Miralem Pjanić,Juventus,Carry,0.0,98.0,38.0,98.0,35.0
Giorgio Chiellini,Juventus,Carry,0.0,57.0,4.0,58.0,3.0
Sergio Ramos García,Real Madrid,Carry,0.0,35.0,40.0,38.0,39.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,56.0,33.0,56.0,33.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,81.0,54.0,81.0,54.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,69.0,42.0,69.0,43.0
Toni Kroos,Real Madrid,Carry,-0.00215424,54.0,32.0,49.0,29.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.002252519999999999,55.0,5.0,63.0,5.0
Toni Kroos,Real Madrid,Carry,0.0,63.0,4.0,61.0,2.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,65.0,7.0,65.0,7.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,58.0,8.0,58.0,8.0
Toni Kroos,Real Madrid,Carry,0.0,62.0,2.0,65.0,7.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,70.0,74.0,70.0,74.0
Luka Modrić,Real Madrid,Carry,0.0,65.0,63.0,65.0,63.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,84.0,71.0,84.0,73.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,77.0,78.0,77.0,78.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,40.0,10.0,49.0,13.0
Miralem Pjanić,Juventus,Carry,0.002219519999999999,48.0,33.0,53.0,33.0
Daniel Alves da Silva,Juventus,Carry,0.0,54.0,49.0,54.0,49.0
Miralem Pjanić,Juventus,Carry,0.0,54.0,41.0,54.0,41.0
Leonardo Bonucci,Juventus,Carry,0.0015871199999999992,37.0,52.0,43.0,55.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,35.0,3.0,35.0,3.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.004748089999999998,42.0,14.0,69.0,31.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.004151699999999998,77.0,48.0,85.0,54.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0019695999999999984,92.0,76.0,92.0,69.0
Luka Modrić,Real Madrid,Carry,0.016362579999999998,97.0,54.0,104.0,55.0
Leonardo Bonucci,Juventus,Carry,0.0,13.0,29.0,12.0,29.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,11.0,15.0,11.0,14.0
Mario Mandžukić,Juventus,Carry,0.0,26.0,25.0,27.0,25.0
Sami Khedira,Juventus,Carry,0.0,26.0,19.0,26.0,19.0
Mario Mandžukić,Juventus,Carry,0.0015871199999999992,37.0,25.0,40.0,28.0
Miralem Pjanić,Juventus,Carry,0.0,37.0,37.0,37.0,37.0
Daniel Alves da Silva,Juventus,Carry,0.0,41.0,59.0,41.0,59.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,43.0,52.0,42.0,53.0
Andrea Barzagli,Juventus,Carry,0.0,27.0,60.0,27.0,60.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,44.0,73.0,44.0,73.0
Miralem Pjanić,Juventus,Carry,0.0005445499999999995,44.0,62.0,44.0,59.0
Raphaël Varane,Real Madrid,Carry,-0.0015522899999999996,41.0,65.0,38.0,60.0
Sergio Ramos García,Real Madrid,Carry,0.0010425699999999996,38.0,26.0,42.0,19.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,57.0,6.0,57.0,6.0
Karim Benzema,Real Madrid,Carry,0.0,69.0,12.0,66.0,11.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,56.0,5.0,54.0,7.0
Sergio Ramos García,Real Madrid,Carry,0.0,43.0,15.0,41.0,19.0
Raphaël Varane,Real Madrid,Carry,-0.0005445499999999995,43.0,55.0,43.0,61.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,57.0,75.0,55.0,76.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,63.0,64.0,62.0,63.0
Raphaël Varane,Real Madrid,Carry,0.0,48.0,55.0,49.0,55.0
Toni Kroos,Real Madrid,Carry,0.0020101599999999987,57.0,35.0,61.0,28.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,72.0,5.0,72.0,5.0
Leonardo Bonucci,Juventus,Carry,0.0,9.0,67.0,9.0,67.0
Miralem Pjanić,Juventus,Carry,0.0,36.0,58.0,36.0,55.0
Giorgio Chiellini,Juventus,Carry,0.002678699999999999,29.0,28.0,42.0,27.0
Miralem Pjanić,Juventus,Carry,0.0026039999999999987,56.0,29.0,63.0,34.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,78.0,53.0,77.0,54.0
Luka Modrić,Real Madrid,Carry,0.0,44.0,38.0,44.0,37.0
Luka Modrić,Real Madrid,Carry,0.0,44.0,37.0,46.0,37.0
Luka Modrić,Real Madrid,Carry,0.002219519999999999,46.0,37.0,50.0,33.0
Andrea Barzagli,Juventus,Carry,0.0,54.0,55.0,55.0,55.0
Giorgio Chiellini,Juventus,Carry,0.0,45.0,41.0,47.0,35.0
Alex Sandro Lobo Silva,Juventus,Carry,0.00033624999999999974,49.0,10.0,51.0,9.0
Mario Mandžukić,Juventus,Carry,0.0,64.0,6.0,64.0,6.0
Giorgio Chiellini,Juventus,Carry,0.0,41.0,18.0,40.0,19.0
Miralem Pjanić,Juventus,Carry,0.0,50.0,27.0,50.0,27.0
Leonardo Bonucci,Juventus,Carry,0.0,37.0,40.0,37.0,40.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,64.0,53.0,64.0,53.0
Luka Modrić,Real Madrid,Carry,0.0,78.0,38.0,77.0,38.0
Toni Kroos,Real Madrid,Carry,0.0,74.0,18.0,74.0,18.0
Carlos Henrique Casimiro,Real Madrid,Carry,-0.002456040000000003,72.0,27.0,69.0,30.0
Raphaël Varane,Real Madrid,Carry,0.0,71.0,55.0,76.0,59.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,84.0,75.0,84.0,75.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0006193799999999992,76.0,50.0,75.0,46.0
Toni Kroos,Real Madrid,Carry,0.005311739999999999,77.0,17.0,83.0,15.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,99.0,4.0,92.0,4.0
Karim Benzema,Real Madrid,Carry,0.0,107.0,42.0,108.0,42.0
Sami Khedira,Juventus,Carry,0.002495180000000003,61.0,23.0,78.0,25.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.00441219,53.0,29.0,78.0,18.0
Karim Benzema,Real Madrid,Carry,0.010362779999999999,92.0,3.0,110.0,7.0
Daniel Alves da Silva,Juventus,Carry,0.002814230000000001,21.0,71.0,48.0,73.0
Sergio Ramos García,Real Madrid,Carry,0.0026987899999999995,42.0,15.0,50.0,30.0
Raphaël Varane,Real Madrid,Carry,0.00159954,48.0,59.0,51.0,54.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,59.0,54.0,58.0,54.0
Raphaël Varane,Real Madrid,Carry,0.0,51.0,53.0,51.0,53.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0027146800000000006,62.0,74.0,70.0,75.0
Luka Modrić,Real Madrid,Carry,0.0,63.0,68.0,63.0,68.0
Sergio Ramos García,Real Madrid,Carry,0.0,46.0,40.0,46.0,40.0
Toni Kroos,Real Madrid,Carry,0.0025648599999999987,57.0,27.0,62.0,24.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,71.0,24.0,71.0,24.0
Toni Kroos,Real Madrid,Carry,0.0,62.0,23.0,64.0,23.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,-0.0006193799999999992,77.0,30.0,77.0,29.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,66.0,35.0,66.0,34.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.004505340000000002,51.0,36.0,70.0,24.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,44.0,66.0,44.0,66.0
Raphaël Varane,Real Madrid,Carry,0.00050972,31.0,62.0,31.0,58.0
Sergio Ramos García,Real Madrid,Carry,0.0,40.0,26.0,43.0,22.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,67.0,2.0,65.0,6.0
Karim Benzema,Real Madrid,Carry,0.0,74.0,8.0,74.0,8.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,63.0,10.0,63.0,10.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,71.0,15.0,71.0,15.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,63.0,31.0,63.0,33.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,88.0,75.0,85.0,74.0
Leonardo Bonucci,Juventus,Carry,0.0,17.0,36.0,18.0,38.0
Daniel Alves da Silva,Juventus,Carry,0.0,59.0,54.0,59.0,54.0
Giorgio Chiellini,Juventus,Carry,0.0,57.0,26.0,57.0,26.0
Alex Sandro Lobo Silva,Juventus,Carry,0.003075179999999997,103.0,4.0,110.0,5.0
Luka Modrić,Real Madrid,Carry,0.0009915600000000007,13.0,63.0,13.0,59.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,24.0,54.0,24.0,55.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,21.0,74.0,28.0,75.0
Karim Benzema,Real Madrid,Carry,0.0,56.0,63.0,56.0,63.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,56.0,68.0,56.0,69.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0021440899999999995,49.0,62.0,59.0,53.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,59.0,53.0,55.0,54.0
Raphaël Varane,Real Madrid,Carry,0.0,39.0,42.0,39.0,39.0
Toni Kroos,Real Madrid,Carry,0.004858069999999999,56.0,15.0,72.0,15.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,77.0,22.0,77.0,22.0
Toni Kroos,Real Madrid,Carry,0.0,76.0,8.0,76.0,8.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,82.0,23.0,82.0,22.0
