player,team,type,xT_added,x,y,end_x,end_y
Kieran Trippier,Tottenham Hotspur,Pass,-0.004771079999999997,89.1,52.4,78.9,23.1
Danny Rose,Tottenham Hotspur,Pass,0.0092007,79.9,20.7,96.5,25.1
Alisson Ramsés Becker,Liverpool,Pass,0.05860262000000001,14.9,36.2,111.8,52.4
Hugo Lloris,Tottenham Hotspur,Pass,0.0002355900000000008,14.0,22.7,29.7,21.5
Jan Vertonghen,Tottenham Hotspur,Pass,0.013017779999999998,36.9,22.5,82.0,55.5
Fernando Llorente Torres,Tottenham Hotspur,Pass,0.0,82.0,55.5,87.8,51.7
Kieran Trippier,Tottenham Hotspur,Pass,-0.00033624999999999974,57.4,80.0,43.5,62.3
Toby Alderweireld,Tottenham Hotspur,Pass,0.022966069999999998,43.5,62.3,93.6,34.0
Heung-Min Son,Tottenham Hotspur,Pass,0.004429620000000002,89.5,26.1,96.5,29.5
Danny Rose,Tottenham Hotspur,Pass,-0.00634183,93.4,0.1,89.8,6.7
Eric Dier,Tottenham Hotspur,Pass,0.06076714,90.2,7.5,104.5,36.7
Jan Vertonghen,Tottenham Hotspur,Pass,0.006995350000000001,64.9,23.4,89.5,34.3
Fábio Henrique Tavares,Liverpool,Pass,0.00159954,40.9,53.5,55.2,57.4
Divock Okoth Origi,Liverpool,Pass,0.010706980000000001,63.8,54.7,96.4,72.6
Mohamed Salah,Liverpool,Pass,-0.0009806999999999975,97.6,61.3,93.5,56.7
Divock Okoth Origi,Liverpool,Pass,0.04087782000000001,93.5,56.7,119.8,55.5
Hugo Lloris,Tottenham Hotspur,Pass,0.0006024800000000007,7.0,36.1,22.2,54.1
Toby Alderweireld,Tottenham Hotspur,Pass,0.014109359999999998,22.2,54.1,80.4,28.2
Joël Andre Job Matip,Liverpool,Pass,0.003186659999999999,39.7,51.9,56.4,59.3
Trent Alexander-Arnold,Liverpool,Pass,0.01327184,56.4,59.3,96.9,79.8
Jan Vertonghen,Tottenham Hotspur,Pass,0.0004310400000000006,22.0,0.1,8.2,20.7
Joël Andre Job Matip,Liverpool,Carry,0.0,34.0,43.8,36.1,44.0
Georginio Wijnaldum,Liverpool,Carry,0.0,65.4,19.2,64.7,18.4
Jordan Brian Henderson,Liverpool,Carry,0.0,64.9,23.8,64.3,24.3
Sadio Mané,Liverpool,Carry,0.016362579999999998,99.2,24.5,106.1,23.4
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,-0.0019695999999999984,97.8,68.2,99.3,75.8
Bamidele Alli,Tottenham Hotspur,Carry,-0.0025648599999999987,60.0,53.4,57.7,56.9
Sadio Mané,Liverpool,Carry,-0.00122067,53.6,8.5,49.2,4.3
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,54.6,46.8,54.6,46.8
Fábio Henrique Tavares,Liverpool,Carry,0.00159954,49.3,53.2,50.0,51.8
Jordan Brian Henderson,Liverpool,Carry,0.0,61.5,57.8,62.2,58.3
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0008978700000000003,10.2,23.7,9.6,25.2
Hugo Lloris,Tottenham Hotspur,Carry,0.0,3.3,40.7,3.9,40.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,3.7,55.8,3.0,57.5
Kieran Trippier,Tottenham Hotspur,Carry,0.0,14.8,76.9,13.6,76.2
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0005892200000000014,28.3,60.9,29.5,59.8
Harry Winks,Tottenham Hotspur,Carry,0.0,30.6,43.4,31.6,46.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,14.6,56.3,14.6,53.7
Danny Rose,Tottenham Hotspur,Carry,0.0014861800000000001,35.6,3.7,49.7,2.0
Heung-Min Son,Tottenham Hotspur,Carry,-0.0034731899999999993,64.4,2.0,49.3,5.4
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,41.9,10.2,41.1,13.2
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,40.7,42.2,41.3,46.0
Bamidele Alli,Tottenham Hotspur,Carry,-0.0111372,104.3,17.2,99.9,17.4
Heung-Min Son,Tottenham Hotspur,Carry,0.0,100.1,24.7,106.0,24.5
Moussa Sissoko,Tottenham Hotspur,Carry,-0.004771079999999997,82.5,55.6,76.4,57.5
Hugo Lloris,Tottenham Hotspur,Carry,0.0,25.3,53.5,22.8,50.8
Jan Vertonghen,Tottenham Hotspur,Carry,0.0011710800000000014,29.5,14.6,36.7,10.0
Hugo Lloris,Tottenham Hotspur,Carry,-0.0008978700000000003,10.4,28.5,8.9,29.6
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,20.5,57.1,22.0,59.4
Kieran Trippier,Tottenham Hotspur,Carry,0.00122067,43.2,76.2,53.5,77.1
Fábio Henrique Tavares,Liverpool,Carry,0.0,56.7,22.6,58.0,23.2
Sadio Mané,Liverpool,Carry,0.004151699999999998,77.8,31.0,85.3,50.7
Jordan Brian Henderson,Liverpool,Carry,0.004771079999999997,78.2,53.3,81.1,50.3
Sadio Mané,Liverpool,Carry,0.00551751,88.5,65.0,91.8,65.0
Mohamed Salah,Liverpool,Carry,0.0,104.0,56.8,105.1,56.6
Bamidele Alli,Tottenham Hotspur,Carry,0.0,90.9,4.1,97.0,4.3
Trent Alexander-Arnold,Liverpool,Carry,-0.0009478199999999994,23.1,75.8,2.1,66.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.0013619600000000006,56.6,8.1,55.2,12.3
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,47.8,33.1,49.3,36.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.00159954,49.1,22.2,50.8,23.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,46.5,38.2,47.8,35.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,40.5,17.4,40.0,14.4
Moussa Sissoko,Tottenham Hotspur,Carry,0.004164399999999999,49.1,21.6,61.3,21.8
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,71.1,31.0,71.3,31.9
Alisson Ramsés Becker,Liverpool,Carry,0.0,2.1,52.0,2.1,52.0
Moussa Sissoko,Tottenham Hotspur,Carry,-0.004429620000000002,90.3,20.9,88.8,25.4
Harry Winks,Tottenham Hotspur,Carry,0.0,78.5,40.7,75.3,47.4
Kieran Trippier,Tottenham Hotspur,Carry,0.0,91.5,72.0,90.7,75.0
Harry Winks,Tottenham Hotspur,Carry,0.0,76.4,66.6,76.8,63.8
Toby Alderweireld,Tottenham Hotspur,Carry,0.0025648599999999987,57.1,56.9,62.3,54.4
Danny Rose,Tottenham Hotspur,Carry,0.0,102.9,1.6,104.3,1.6
Moussa Sissoko,Tottenham Hotspur,Carry,0.005418929999999999,77.9,10.0,81.9,24.1
Danny Rose,Tottenham Hotspur,Carry,0.0,42.6,10.0,41.7,10.2
Danny Rose,Tottenham Hotspur,Carry,0.0,41.7,10.2,42.6,11.3
Danny Rose,Tottenham Hotspur,Carry,0.002588769999999999,42.6,11.3,61.3,2.5
Heung-Min Son,Tottenham Hotspur,Carry,0.0,77.4,2.2,76.2,2.2
Bamidele Alli,Tottenham Hotspur,Carry,0.0,74.9,11.5,74.9,10.7
Danny Rose,Tottenham Hotspur,Carry,0.0,68.4,4.1,68.2,4.3
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0016982100000000003,50.1,14.0,48.9,14.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0016648199999999991,47.0,30.0,50.3,51.4
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,41.7,31.9,42.6,30.6
Harry Winks,Tottenham Hotspur,Carry,-0.0010005799999999992,51.6,30.8,57.5,10.2
Heung-Min Son,Tottenham Hotspur,Carry,0.012082079999999999,77.4,1.8,97.4,18.2
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,-0.0065612399999999994,97.8,31.5,97.4,26.8
Heung-Min Son,Tottenham Hotspur,Carry,0.016362579999999998,99.5,23.3,105.4,23.7
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,90.9,44.1,91.9,43.1
Virgil van Dijk,Liverpool,Carry,0.0,8.2,15.0,7.8,14.2
Alisson Ramsés Becker,Liverpool,Carry,0.0,2.7,32.7,8.2,36.0
Fábio Henrique Tavares,Liverpool,Carry,0.0011582700000000012,24.8,45.3,35.5,40.9
Alisson Ramsés Becker,Liverpool,Carry,0.0,10.1,39.0,13.4,42.8
Virgil van Dijk,Liverpool,Carry,-0.000661730000000001,18.9,30.4,24.2,30.1
Sadio Mané,Liverpool,Carry,0.0,111.2,25.9,113.7,25.3
Alisson Ramsés Becker,Liverpool,Carry,0.0,13.2,36.5,15.1,44.0
Joël Andre Job Matip,Liverpool,Carry,0.0011710800000000014,26.7,60.8,31.9,68.6
Harry Kane,Tottenham Hotspur,Carry,0.0039675100000000005,69.2,3.9,70.3,11.5
Harry Kane,Tottenham Hotspur,Carry,0.0,76.6,6.7,77.7,4.1
Heung-Min Son,Tottenham Hotspur,Carry,-0.0009806999999999975,98.7,17.0,98.7,20.1
Andrew Robertson,Liverpool,Carry,-8.600000000000968e-07,15.8,57.7,31.1,76.2
Toby Alderweireld,Tottenham Hotspur,Carry,-0.000661730000000001,14.6,44.9,23.2,48.5
Harry Winks,Tottenham Hotspur,Carry,0.0,30.6,32.9,36.9,31.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,36.0,16.5,36.7,10.4
Danny Rose,Tottenham Hotspur,Carry,0.0,46.8,4.3,48.2,3.7
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,38.6,10.2,35.6,12.8
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,28.9,27.9,23.4,28.1
Hugo Lloris,Tottenham Hotspur,Carry,0.0,4.9,36.9,3.3,32.7
Heung-Min Son,Tottenham Hotspur,Carry,-0.002252519999999999,62.7,3.3,56.4,4.8
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,43.2,15.9,42.3,16.1
Toby Alderweireld,Tottenham Hotspur,Carry,-0.0013027000000000004,40.0,34.4,39.2,40.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,42.6,22.6,47.2,20.9
Kieran Trippier,Tottenham Hotspur,Carry,0.0,117.4,71.2,117.0,73.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,106.2,68.4,103.9,67.6
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,85.0,66.6,85.2,68.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,-0.0035479100000000013,96.4,75.4,88.6,68.2
Harry Winks,Tottenham Hotspur,Carry,0.0,79.3,6.7,77.4,4.8
Toby Alderweireld,Tottenham Hotspur,Carry,0.0020492999999999987,55.4,37.6,61.7,44.3
Andrew Robertson,Liverpool,Carry,0.0,26.1,3.2,26.1,3.2
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,50.0,15.6,51.9,13.8
Harry Winks,Tottenham Hotspur,Carry,0.0007380099999999973,61.0,62.1,61.0,57.1
Danny Rose,Tottenham Hotspur,Carry,-0.0004458799999999992,56.6,25.8,57.1,16.1
Harry Winks,Tottenham Hotspur,Carry,0.0,54.5,26.6,55.4,26.6
Hugo Lloris,Tottenham Hotspur,Carry,0.0,13.8,30.4,14.4,33.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,27.2,23.1,22.4,23.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,23.9,46.0,22.8,46.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0021341499999999996,29.1,23.5,40.7,17.2
Harry Winks,Tottenham Hotspur,Carry,0.0,42.8,36.3,46.1,38.6
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,48.9,52.7,48.9,53.7
Bamidele Alli,Tottenham Hotspur,Carry,0.0,65.3,42.8,69.5,43.6
Georginio Wijnaldum,Liverpool,Carry,0.0,56.1,22.2,55.9,22.2
Kieran Trippier,Tottenham Hotspur,Carry,-0.0016982100000000003,50.8,62.6,49.3,61.9
Harry Winks,Tottenham Hotspur,Carry,0.0,54.5,53.9,55.6,53.5
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,43.2,58.4,42.3,53.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0013679799999999995,36.9,35.9,42.8,29.8
Virgil van Dijk,Liverpool,Carry,0.0,10.7,15.6,14.3,13.1
Alisson Ramsés Becker,Liverpool,Carry,0.0014166600000000001,9.5,36.0,10.7,37.5
Fábio Henrique Tavares,Liverpool,Carry,-0.00015244999999999842,25.0,37.1,24.0,51.4
Joël Andre Job Matip,Liverpool,Carry,0.0,15.5,59.2,16.4,58.9
Virgil van Dijk,Liverpool,Carry,0.0,14.5,23.0,14.5,23.0
Andrew Robertson,Liverpool,Carry,0.0,40.6,5.6,40.6,7.5
Virgil van Dijk,Liverpool,Carry,0.0,23.5,22.6,23.5,28.5
Joël Andre Job Matip,Liverpool,Carry,0.0,23.5,54.7,29.4,51.6
Virgil van Dijk,Liverpool,Carry,0.0,28.4,33.9,28.4,38.6
Joël Andre Job Matip,Liverpool,Carry,0.0021341499999999996,28.4,54.7,41.8,62.5
Sadio Mané,Liverpool,Carry,0.0,91.6,44.9,93.7,45.3
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,79.4,15.0,79.4,19.0
Jordan Brian Henderson,Liverpool,Carry,0.0,76.5,33.7,77.1,36.2
Trent Alexander-Arnold,Liverpool,Carry,0.0092007,79.2,53.7,90.2,59.3
Jordan Brian Henderson,Liverpool,Carry,0.0,64.9,76.8,64.9,76.8
Alisson Ramsés Becker,Liverpool,Carry,0.0010497700000000002,11.8,54.9,12.4,46.8
Virgil van Dijk,Liverpool,Carry,-0.000661730000000001,16.2,35.4,21.9,30.6
Andrew Robertson,Liverpool,Carry,0.0014861800000000001,36.6,5.6,41.6,4.1
Sadio Mané,Liverpool,Carry,0.0,54.6,4.1,54.4,3.7
Bamidele Alli,Tottenham Hotspur,Carry,0.0,76.2,60.5,76.2,60.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0006478500000000019,70.3,60.7,71.6,50.8
Joël Andre Job Matip,Liverpool,Carry,0.0013679799999999995,36.1,49.7,43.5,53.9
Fábio Henrique Tavares,Liverpool,Carry,-0.0005547,51.3,48.4,52.5,50.5
Jordan Brian Henderson,Liverpool,Carry,0.0,50.0,46.8,57.2,43.2
Andrew Robertson,Liverpool,Carry,0.02100532,58.4,14.2,100.7,6.8
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,4.3,64.2,7.0,65.5
Kieran Trippier,Tottenham Hotspur,Carry,0.0,13.8,77.9,13.8,77.5
Toby Alderweireld,Tottenham Hotspur,Carry,-0.00137886,7.5,59.2,8.7,64.5
Kieran Trippier,Tottenham Hotspur,Carry,0.0,9.6,76.4,9.6,77.3
Harry Kane,Tottenham Hotspur,Carry,-0.0015522899999999996,43.6,61.5,39.6,63.4
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0015871199999999992,39.8,55.0,42.6,50.0
Heung-Min Son,Tottenham Hotspur,Carry,0.00858132,72.6,48.3,96.6,51.8
Trent Alexander-Arnold,Liverpool,Carry,0.0,26.1,14.6,26.3,15.6
Harry Winks,Tottenham Hotspur,Carry,0.0030754200000000023,69.2,47.8,76.4,43.4
Bamidele Alli,Tottenham Hotspur,Carry,0.0,84.8,48.1,84.2,46.8
Moussa Sissoko,Tottenham Hotspur,Carry,0.0006193799999999992,75.1,50.0,78.3,49.3
Bamidele Alli,Tottenham Hotspur,Carry,0.0,86.9,57.1,89.0,56.7
Harry Winks,Tottenham Hotspur,Carry,0.0,86.7,40.7,85.8,43.4
Bamidele Alli,Tottenham Hotspur,Carry,0.0,88.4,50.0,88.8,51.0
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,93.4,39.0,94.0,32.9
Jordan Brian Henderson,Liverpool,Carry,-0.0014166600000000001,14.5,49.3,8.4,45.5
Bamidele Alli,Tottenham Hotspur,Carry,0.0,98.0,11.1,97.6,10.7
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,104.6,2.0,103.9,3.1
Alisson Ramsés Becker,Liverpool,Carry,0.0014166600000000001,3.1,41.1,11.8,42.8
Andrew Robertson,Liverpool,Carry,0.0011710800000000014,25.8,19.2,35.7,16.7
Georginio Wijnaldum,Liverpool,Carry,0.0034916700000000005,42.7,30.6,65.6,17.1
Sadio Mané,Liverpool,Carry,0.0,68.9,21.3,69.3,20.1
Georginio Wijnaldum,Liverpool,Carry,0.0,70.2,14.4,70.0,12.9
Andrew Robertson,Liverpool,Carry,0.0,59.7,5.6,58.4,5.6
Virgil van Dijk,Liverpool,Carry,-0.0009391300000000016,33.0,29.3,28.4,31.0
Alisson Ramsés Becker,Liverpool,Carry,0.0,14.1,44.0,15.5,43.2
Virgil van Dijk,Liverpool,Carry,0.00109158,22.3,24.3,35.3,29.7
Jordan Brian Henderson,Liverpool,Carry,0.0018268500000000014,54.8,53.7,64.1,61.3
Mohamed Salah,Liverpool,Carry,0.012082079999999999,76.1,77.9,91.4,66.9
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,92.5,52.8,93.1,52.4
Mohamed Salah,Liverpool,Carry,0.0065612399999999994,92.3,56.8,95.2,47.2
Mohamed Salah,Liverpool,Carry,0.02295263000000001,115.8,67.1,113.0,59.5
Bamidele Alli,Tottenham Hotspur,Carry,0.0,20.9,73.3,21.5,75.2
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.004244680000000001,104.0,10.4,104.7,21.1
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,28.9,64.5,28.5,68.7
Andrew Robertson,Liverpool,Carry,0.0,77.8,7.7,78.6,7.2
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,91.6,15.9,91.6,15.9
Sadio Mané,Liverpool,Carry,0.004536810000000002,87.0,10.2,98.6,20.5
Georginio Wijnaldum,Liverpool,Carry,0.0,107.0,10.6,109.1,11.4
Andrew Robertson,Liverpool,Carry,0.0,103.2,3.7,101.7,4.1
Heung-Min Son,Tottenham Hotspur,Carry,-0.0002954400000000001,11.2,9.8,9.8,11.1
Georginio Wijnaldum,Liverpool,Carry,0.0009806999999999975,92.3,53.5,92.0,61.0
Fábio Henrique Tavares,Liverpool,Carry,0.0,88.1,65.0,87.8,62.3
Andrew Robertson,Liverpool,Carry,0.004429620000000002,84.5,22.2,92.7,22.0
Sadio Mané,Liverpool,Carry,0.034579120000000005,102.8,9.8,117.9,20.5
Jordan Brian Henderson,Liverpool,Carry,0.0,116.0,23.8,116.8,24.1
Andrew Robertson,Liverpool,Carry,-0.0009806999999999975,90.6,18.2,91.7,20.7
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,27.0,33.8,27.0,33.8
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,25.1,49.7,26.0,49.1
Hugo Lloris,Tottenham Hotspur,Carry,0.0,3.5,39.7,3.3,40.5
Kieran Trippier,Tottenham Hotspur,Carry,0.0014861800000000001,37.1,75.0,47.0,75.8
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,-0.0016982100000000003,53.5,64.9,46.1,66.8
Toby Alderweireld,Tottenham Hotspur,Carry,0.0005892200000000014,28.1,60.7,28.5,51.0
Jan Vertonghen,Tottenham Hotspur,Carry,0.00082343,32.9,30.2,42.1,11.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0013027000000000004,37.9,32.3,43.6,41.1
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,41.5,54.2,41.7,55.4
Hugo Lloris,Tottenham Hotspur,Carry,0.0,13.3,37.1,10.6,36.3
Moussa Sissoko,Tottenham Hotspur,Carry,0.0018268500000000014,58.1,56.7,69.7,64.0
Heung-Min Son,Tottenham Hotspur,Carry,0.0,63.2,45.1,63.6,44.3
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,55.6,60.5,56.8,61.5
Hugo Lloris,Tottenham Hotspur,Carry,0.0,13.8,40.1,14.6,37.8
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,24.1,28.9,28.3,24.1
Moussa Sissoko,Tottenham Hotspur,Carry,0.0013027000000000004,35.4,40.9,40.2,42.8
Trent Alexander-Arnold,Liverpool,Carry,0.0,47.7,60.2,49.2,63.6
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,24.7,42.0,24.5,42.0
Harry Winks,Tottenham Hotspur,Carry,-0.0008141799999999994,15.4,38.2,21.3,55.2
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,26.2,36.1,26.8,30.6
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0009752800000000002,28.3,10.9,29.7,4.3
Danny Rose,Tottenham Hotspur,Carry,0.0,38.1,2.2,35.2,2.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,28.9,6.9,28.9,9.6
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,22.8,26.6,22.8,29.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,27.2,18.8,28.1,17.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,19.4,32.9,15.4,35.2
Kieran Trippier,Tottenham Hotspur,Carry,0.0,49.1,76.0,49.1,76.0
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,28.3,59.8,28.7,50.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,33.1,35.7,36.5,30.6
Harry Winks,Tottenham Hotspur,Carry,0.0,47.2,40.5,46.8,42.8
Moussa Sissoko,Tottenham Hotspur,Carry,0.0,54.3,56.5,53.3,56.3
Toby Alderweireld,Tottenham Hotspur,Carry,0.00152184,37.5,50.4,42.6,49.5
Sadio Mané,Liverpool,Carry,0.0,78.4,40.2,78.4,42.8
Mohamed Salah,Liverpool,Carry,0.0,82.8,42.1,82.8,42.3
Trent Alexander-Arnold,Liverpool,Carry,0.0,81.3,39.6,81.5,39.2
Moussa Sissoko,Tottenham Hotspur,Carry,0.000661730000000001,20.9,47.2,19.2,45.5
Hugo Lloris,Tottenham Hotspur,Carry,0.0,3.9,40.1,3.9,40.1
Toby Alderweireld,Tottenham Hotspur,Carry,0.00137886,5.1,64.7,3.5,56.3
Hugo Lloris,Tottenham Hotspur,Carry,0.0,3.9,43.9,3.3,42.4
Kieran Trippier,Tottenham Hotspur,Carry,0.0,20.7,72.6,22.6,76.6
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,42.8,64.7,42.8,64.9
Bamidele Alli,Tottenham Hotspur,Carry,0.0,47.8,56.5,47.8,56.5
Harry Kane,Tottenham Hotspur,Carry,0.0,51.2,62.8,50.5,60.7
Danny Rose,Tottenham Hotspur,Carry,0.0,55.0,3.5,55.0,3.3
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0015522899999999996,41.1,11.3,36.0,12.8
Toby Alderweireld,Tottenham Hotspur,Carry,-0.0002191399999999996,33.1,31.0,33.7,27.7
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0011710800000000014,33.7,16.7,29.9,15.7
Virgil van Dijk,Liverpool,Carry,-0.00015244999999999842,28.4,33.1,23.1,27.6
Harry Kane,Tottenham Hotspur,Carry,0.0,82.3,56.9,82.9,57.1
Hugo Lloris,Tottenham Hotspur,Carry,0.0010497700000000002,14.0,51.2,18.8,39.7
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,26.6,25.6,28.5,25.4
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,29.5,40.9,27.8,37.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,27.4,22.8,26.0,22.0
Hugo Lloris,Tottenham Hotspur,Carry,-0.0005309800000000003,3.0,34.2,7.7,25.2
Trent Alexander-Arnold,Liverpool,Carry,0.0027146800000000006,66.2,74.7,70.8,77.9
Mohamed Salah,Liverpool,Carry,0.0,83.2,75.3,84.5,74.9
Toby Alderweireld,Tottenham Hotspur,Carry,-0.0008978700000000003,15.7,23.9,9.1,20.7
Kieran Trippier,Tottenham Hotspur,Carry,0.0,56.4,75.8,56.4,75.8
Harry Winks,Tottenham Hotspur,Carry,0.0010005799999999992,50.3,65.9,50.3,49.3
Jan Vertonghen,Tottenham Hotspur,Carry,6.527999999999916e-05,42.8,31.0,42.6,27.0
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,41.3,47.8,40.9,48.9
Hugo Lloris,Tottenham Hotspur,Carry,0.0,7.3,35.2,8.1,35.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,10.0,50.2,12.9,56.5
Danny Rose,Tottenham Hotspur,Carry,0.0,42.3,4.8,42.1,4.6
Danny Rose,Tottenham Hotspur,Carry,0.004855360000000001,42.1,4.6,68.2,10.7
Georginio Wijnaldum,Liverpool,Carry,0.0008844200000000003,41.0,70.3,41.6,69.2
Trent Alexander-Arnold,Liverpool,Carry,0.0013280500000000008,29.4,77.2,30.3,77.4
Moussa Sissoko,Tottenham Hotspur,Carry,0.01821798,69.2,30.8,92.4,41.8
Harry Winks,Tottenham Hotspur,Carry,0.0038807899999999985,75.8,41.3,83.3,49.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.004771079999999997,75.8,50.6,86.9,26.6
Danny Rose,Tottenham Hotspur,Carry,0.0,96.4,3.7,91.1,2.9
Jan Vertonghen,Tottenham Hotspur,Carry,-0.0025853399999999985,70.9,13.2,69.9,13.2
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,64.8,40.5,63.8,42.2
Harry Winks,Tottenham Hotspur,Carry,0.0006193799999999992,72.0,55.0,71.8,49.7
Bamidele Alli,Tottenham Hotspur,Carry,0.0,84.8,35.0,84.6,35.9
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,89.6,42.4,89.4,43.4
Harry Kane,Tottenham Hotspur,Carry,-0.01126177,91.5,48.9,86.5,47.8
Harry Winks,Tottenham Hotspur,Carry,0.0,75.6,55.6,75.6,55.6
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,82.9,58.1,83.7,58.8
Harry Winks,Tottenham Hotspur,Carry,0.0,77.2,57.5,77.0,55.8
Bamidele Alli,Tottenham Hotspur,Carry,0.04087782000000001,94.7,58.8,112.7,54.6
Kieran Trippier,Tottenham Hotspur,Carry,0.0,112.3,77.3,114.2,75.4
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,111.1,76.4,115.3,76.2
Roberto Firmino Barbosa de Oliveira,Liverpool,Carry,0.0,28.8,7.0,28.6,6.0
Kieran Trippier,Tottenham Hotspur,Carry,0.0,91.5,74.1,90.7,73.7
Moussa Sissoko,Tottenham Hotspur,Carry,-0.0037706500000000004,85.0,73.1,71.3,75.0
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,35.8,47.0,35.6,43.2
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,44.0,31.7,48.4,31.0
Toby Alderweireld,Tottenham Hotspur,Carry,-0.0005445499999999995,47.6,57.5,45.5,61.3
Toby Alderweireld,Tottenham Hotspur,Carry,-0.00058186,33.3,64.2,22.0,58.6
Hugo Lloris,Tottenham Hotspur,Carry,0.0,8.9,38.4,8.9,35.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,14.0,22.4,14.2,25.4
Hugo Lloris,Tottenham Hotspur,Carry,0.0,7.5,39.7,7.5,39.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,5.4,57.3,9.8,55.8
Jordan Brian Henderson,Liverpool,Carry,0.01922243,78.4,68.8,115.2,76.8
Moussa Sissoko,Tottenham Hotspur,Carry,0.0017992400000000006,19.9,46.0,44.4,36.5
Danny Rose,Tottenham Hotspur,Carry,0.00122067,42.8,3.1,51.2,2.0
Bamidele Alli,Tottenham Hotspur,Carry,-0.00010719000000000006,85.2,23.5,84.8,19.5
Alisson Ramsés Becker,Liverpool,Carry,0.0019476400000000005,3.6,56.0,14.3,45.3
